,day,drivingDistance,drivingTime,endLatitude,endLongitude,geoDistance,hour,label,minute,month,passengerCount,profit,rain,second,snow,startLatitude,startLongitude,temperature,tripDuration,vendorId,year,dayName,dayPeriod,flag,id,season
48,26.0,2.797308,210.0,40.771240234375,-73.95996856689453,2.0003169281776145,19.0,82.0,48.0,5.0,1.0,9.49327,0.0,15.0,0.0,40.767974853515625,-73.98326873779297,26.71420957323947,506.0,1.0,2016.0,,,,,
49,17.5,2.1212489999999997,126.5,40.72798156738281,-73.99699020385742,1.620875296130814,19.0,83.0,37.0,2.5,2.0,7.803122500000001,0.0,38.5,0.0,40.74250030517578,-73.99581909179688,9.27464200503487,521.5,1.5,2016.0,,,,,
50,9.0,0.820436,59.0,40.76897430419922,-73.96310424804688,642.8428113484515,19.0,85.0,45.0,6.0,1.0,4.55109,0.0,26.0,0.0,40.76488876342773,-73.96849822998047,22.74943528692484,389.0,1.0,2016.0,,,,,
51,18.333333333333332,2.740691,161.66666666666666,40.74850336710612,-73.98072306315105,2.011538238350006,19.0,87.0,30.666666666666668,3.0,1.0,9.3517275,0.0,38.333333333333336,0.0,40.757223765055336,-73.98364512125652,10.635435530718917,1013.6666666666666,1.0,2016.0,,,,,
52,8.0,3.0551545,187.5,40.74498748779297,-73.97460556030273,2.4891513204580358,19.0,88.0,36.0,3.5,1.0,10.137886250000001,0.0,44.0,0.0,40.7471981048584,-73.98862838745117,11.931891673555057,1012.5,1.0,2016.0,,,,,
53,14.0,0.667377,65.0,40.75850677490234,-73.98282623291016,475.23770732298925,19.0,90.0,43.0,4.0,1.0,4.1684425,0.0,32.0,0.0,40.75868988037109,-73.97720336914062,11.757348358312829,1343.0,1.0,2016.0,,,,,
54,17.0,1.491392,90.0,40.73445129394531,-73.9878921508789,1.2269006406306835,19.0,92.0,27.0,3.0,1.0,6.22848,0.0,42.0,0.0,40.72370910644531,-73.99128723144531,16.1,385.0,2.0,2016.0,,,,,
55,17.5,2.2505735,165.0,40.73613739013672,-73.99601364135742,1.4926137313290804,19.0,93.0,41.5,2.5,1.0,8.12643375,0.0,40.5,0.0,40.74917030334473,-73.9936637878418,9.43975299743133,624.5,1.5,2016.0,,,,,
56,11.0,4.367659,285.0,40.77728271484375,-73.97636413574219,4.016013334934812,19.0,94.0,42.0,2.0,1.0,13.4191475,0.0,18.0,0.0,40.74435043334961,-73.99601745605469,-3.3,1170.0,2.0,2016.0,,,,,
57,5.5,2.881846,193.5,40.75971221923828,-73.98089981079102,45.76222454639022,19.0,98.0,11.0,1.5,1.0,9.704614999999999,0.0,42.0,0.0,40.77870178222656,-73.96805572509766,9.548732436865725,773.0,1.0,2016.0,,,,,
58,19.0,8.4974515,400.0,40.75992012023926,-73.9867172241211,6.424003673471521,19.0,99.0,38.0,3.5,3.0,23.74362875,0.0,36.5,0.0,40.775835037231445,-73.92765808105469,10.6026113309462,1708.0,2.0,2016.0,,,,,
59,12.5,5.48787,322.5,40.762380599975586,-73.89540481567383,3.6735912343795825,19.0,100.0,24.5,1.5,1.5,16.219675000000002,0.0,29.5,0.0,40.76571083068848,-73.92362213134766,-0.007638867171116948,1007.5,1.5,2016.0,,,,,
60,18.333333333333332,8.643482333333333,400.0,40.7618293762207,-73.99316151936848,6.505992159780198,19.0,101.0,32.0,4.333333333333333,1.0,24.108705833333335,0.0,35.0,0.0,40.74255498250326,-73.95351664225261,20.51750506381433,1267.3333333333333,1.0,2016.0,,,,,
61,5.0,11.628687,510.0,40.67888641357422,-74.01114654541016,7.913937636444057,19.0,102.0,50.0,5.0,1.0,31.5717175,0.0,58.0,0.0,40.74365997314453,-73.97209167480469,13.899879444481597,1844.0,1.0,2016.0,,,,,
62,15.0,5.125835333333334,275.0,40.767462412516274,-73.97202046712239,3.7464288474773917,19.0,107.0,36.666666666666664,3.6666666666666665,2.6666666666666665,15.314588333333333,0.0,42.666666666666664,0.0,40.73985036214193,-73.983154296875,14.887126639628171,1224.3333333333333,1.3333333333333333,2016.0,,,,,
63,26.0,1.276796,74.0,40.79691696166992,-73.97102355957031,1.1909223777672768,19.0,110.0,16.0,5.0,1.0,5.6919900000000005,0.0,6.0,0.0,40.80663299560547,-73.96504974365234,26.94873258190401,254.0,2.0,2016.0,,,,,
64,17.0,11.409431,555.0,40.79888534545898,-73.96861267089844,10.535995440587726,19.0,115.0,10.0,3.0,2.0,31.0235775,0.0,21.0,0.0,40.710975646972656,-74.01554107666016,16.1,1731.0,2.0,2016.0,,,,,
65,17.0,4.50507,270.0,40.788421630859375,-73.95333099365234,4.5032897626208,19.0,120.0,22.0,3.0,1.0,13.762675,0.0,35.0,0.0,40.752891540527344,-73.97904205322266,16.1,539.0,2.0,2016.0,,,,,
66,28.0,2.7482260000000003,165.0,40.740821838378906,-74.00758361816406,2.550043817961197,19.0,121.0,54.0,1.0,1.0,9.370565000000001,0.0,0.0,0.0,40.76240158081055,-73.99726104736328,5.537665824064712,488.0,2.0,2016.0,,,,,
67,21.0,6.749481,360.0,40.765567779541016,-73.92037963867188,5.319512181880378,19.0,123.0,34.0,4.0,1.0,19.3737025,0.0,52.0,0.0,40.74605941772461,-73.97791290283203,16.85866455741144,1404.0,1.0,2016.0,,,,,
68,17.0,2.8217245,162.5,40.751007080078125,-73.98727798461914,2.2286224808398987,19.0,124.0,53.5,4.0,3.0,9.554311250000001,0.0,13.0,0.0,40.763444900512695,-73.96738815307617,11.454802518559957,603.0,2.0,2016.0,,,,,
69,17.5,2.266754,148.5,40.71963119506836,-73.99483871459961,275.96772933418623,19.0,125.0,37.0,5.5,3.0,8.166885,0.0,48.0,0.0,40.73527717590332,-73.99388885498047,21.232799892770565,483.5,1.5,2016.0,,,,,
70,23.0,3.0233336666666673,179.66666666666666,40.75066375732422,-73.97850290934245,255.253670995026,19.0,127.0,51.0,2.3333333333333335,2.3333333333333335,10.058334166666667,0.0,28.666666666666668,0.0,40.748217264811196,-73.99647267659505,9.751167545018774,536.6666666666666,2.0,2016.0,,,,,
71,2.0,1.697816,115.0,40.76984024047852,-73.96440887451172,1.139064534676935,19.0,129.0,37.0,6.0,2.0,6.74454,0.0,51.0,0.0,40.77367782592773,-73.95189666748047,20.60610058685585,502.0,1.0,2016.0,,,,,
72,10.5,2.825168,165.0,40.75593185424805,-73.98512649536133,1.9437505514704587,19.0,132.0,35.0,1.0,1.5,9.562920000000002,0.0,36.0,0.0,40.75643539428711,-73.99596786499023,5.1115656907157465,502.0,2.0,2016.0,,,,,
73,10.0,2.942979,195.0,40.77434158325195,-73.98149108886719,1.954984538958037,19.0,140.0,3.0,3.0,6.0,9.8574475,0.0,50.0,0.0,40.77811050415039,-73.95886993408203,19.887231209276404,588.0,2.0,2016.0,,,,,
74,24.0,0.787011,50.0,40.75556182861328,-73.99362182617188,552.1933991518639,19.0,141.0,55.0,3.0,1.0,4.4675275,0.0,34.0,0.0,40.75994110107422,-73.99671936035156,9.09524662188397,354.0,2.0,2016.0,,,,,
75,2.0,2.614691,150.0,40.75399017333984,-73.96613311767578,1.852832969809764,19.0,144.0,0.0,6.0,6.0,9.036727500000001,0.0,49.0,0.0,40.74959182739258,-73.98729705810547,20.586564268700503,696.0,2.0,2016.0,,,,,
76,10.25,2.0279350000000003,133.0,40.757418632507324,-73.97847366333008,225.6956134711011,19.0,145.0,25.25,4.0,1.0,7.5698375,0.0,25.25,0.0,40.7548885345459,-73.97709465026855,14.327981110311942,470.75,1.5,2016.0,,,,,
77,23.0,5.022654,330.0,40.74388122558594,-73.98993682861328,4.480781847535151,19.0,148.0,19.0,6.0,1.0,15.056635,0.0,49.0,0.0,40.70641326904297,-74.0096206665039,27.88573881071574,1312.0,1.0,2016.0,,,,,
78,20.666666666666668,12.873140333333334,665.0,40.73102060953776,-73.98620351155598,9.319410285804198,19.0,149.0,12.666666666666666,4.0,1.0,34.68285083333333,0.0,19.0,0.0,40.721561431884766,-73.88857523600261,14.51486434939551,1865.0,1.6666666666666667,2016.0,,,,,
79,5.0,1.594929,106.0,40.77320861816406,-73.95970916748047,868.3195544424204,19.0,154.0,10.0,5.0,1.0,6.4873225,0.0,44.0,0.0,40.766868591308594,-73.95368957519531,13.549848578692274,413.0,2.0,2016.0,,,,,
80,14.0,7.4606259999999995,390.0,40.77667808532715,-73.90917587280273,5.670423918462525,19.0,155.0,16.5,4.0,1.0,21.151564999999998,0.0,31.0,0.0,40.76652908325195,-73.97494888305664,15.030623796150042,1200.5,1.5,2016.0,,,,,
81,16.0,3.589302333333334,205.0,40.7605234781901,-73.98336537679036,2.451510326547138,19.0,157.0,19.666666666666668,3.0,1.6666666666666667,11.473255833333335,0.0,23.0,0.0,40.74061075846354,-73.98565673828125,11.863013668236126,648.0,2.0,2016.0,,,,,
82,18.0,3.206405,195.0,40.73276901245117,-73.9900894165039,3.9630836190032768,19.0,158.0,54.0,2.0,1.0,10.5160125,0.0,45.0,0.0,40.76449966430664,-73.96861267089844,2.82276611328125,976.0,2.0,2016.0,,,,,
83,20.0,5.0207395,315.0,40.78581237792969,-73.94717025756836,4.419095722131687,19.0,159.0,35.5,4.5,3.5,15.051848750000001,0.0,37.5,0.0,40.75742530822754,-73.9778823852539,15.832656494060142,1091.0,1.5,2016.0,,,,,
84,7.0,3.1395765,172.5,40.731658935546875,-73.96490859985352,2.264906674832095,19.0,160.0,21.0,4.0,3.0,10.34894125,0.0,33.5,0.0,40.72907638549805,-73.98991394042969,13.1702361877682,496.0,1.5,2016.0,,,,,
85,7.0,1.9553085000000001,137.0,40.79059600830078,-73.96914291381836,1.5415561162740423,19.0,162.0,45.5,4.0,1.0,7.388271250000001,0.0,38.0,0.0,40.78028678894043,-73.97850799560547,13.230422540383337,459.5,1.0,2016.0,,,,,
86,12.0,2.91518,210.0,40.765132904052734,-73.96692657470703,2.179871904466162,19.0,163.0,28.0,5.0,1.0,9.787949999999999,0.0,7.0,0.0,40.77508544921875,-73.94467163085938,19.56681766657902,698.0,2.0,2016.0,,,,,
87,4.0,2.555086,150.0,40.74649810791016,-74.0,1.9829776817829885,19.0,164.0,25.0,2.0,1.0,8.887715,0.0,29.0,0.0,40.75969696044922,-73.98418426513672,11.951783819818711,728.0,2.0,2016.0,,,,,
88,28.0,3.813321,165.0,40.71052932739258,-73.96578216552734,2.9370026717116238,19.0,165.0,3.0,1.0,1.0,12.033302500000001,0.0,18.0,0.0,40.72124862670898,-73.99755859375,5.183171199125596,563.0,1.0,2016.0,,,,,
89,12.0,0.913888,58.0,40.73426818847656,-73.99091339111328,792.1545995910991,19.0,166.0,42.0,5.0,6.0,4.78472,0.0,4.0,0.0,40.74134826660156,-73.9897689819336,19.81938209454801,323.0,2.0,2016.0,,,,,
90,4.0,6.210813,360.0,40.77767181396485,-73.9575424194336,61.2909419825641,19.0,167.0,43.0,2.0,1.0,18.0270325,0.0,28.0,0.0,40.777530670166016,-73.95684051513672,11.777818285695702,12.0,1.0,2016.0,,,,,
91,19.0,3.7296275000000003,217.5,40.73334884643555,-73.97610473632812,2.8651975352560095,19.0,168.0,49.0,2.0,3.5,11.82406875,0.0,43.5,0.0,40.75629234313965,-73.97315216064453,9.4896375292756,889.5,2.0,2016.0,,,,,
92,27.0,4.5647585,285.0,40.765472412109375,-73.98213577270508,3.6298545613463182,19.0,171.0,29.0,4.5,1.0,13.91189625,0.0,44.0,0.0,40.73448371887207,-73.9937973022461,19.325586602145446,891.5,1.5,2016.0,,,,,
93,15.0,1.7570845,119.0,40.74922561645508,-73.98406982421875,1.3393049898870077,19.0,172.0,29.5,5.0,1.5,6.89271125,0.0,8.5,0.0,40.75370979309082,-73.98451232910156,14.63645349543099,543.0,1.5,2016.0,,,,,
94,14.0,3.302542,225.0,40.72306823730469,-73.98588562011719,2.418481712596832,19.0,173.0,33.0,1.0,1.0,10.756355,0.0,39.0,0.0,40.74409103393555,-73.99336242675781,3.22347055906098,977.0,1.0,2016.0,,,,,
95,15.0,2.3748736666666668,144.66666666666666,40.7552375793457,-73.98630777994792,275.90858710381946,19.0,176.0,31.666666666666668,3.3333333333333335,3.6666666666666665,8.437184166666666,0.0,35.666666666666664,0.0,40.76519521077474,-73.9814682006836,13.845807386922743,379.3333333333333,2.0,2016.0,,,,,
96,19.0,1.549486,106.0,40.7337646484375,-74.00211334228516,982.693372974597,19.0,178.0,26.0,5.0,1.0,6.373715,0.0,35.0,0.0,40.73627853393555,-73.99095916748047,16.085090476833596,547.0,1.0,2016.0,,,,,
97,15.0,5.0560635,247.5,40.76092529296875,-73.98100662231445,1.6736963483637468,19.0,181.0,39.0,5.0,1.0,15.14015875,0.0,37.5,0.0,40.747013092041016,-73.98042297363281,16.121372603340312,412.0,1.0,2016.0,,,,,
98,19.0,5.733562,345.0,40.73286819458008,-73.99764251708984,4.463981436577912,19.0,182.0,6.5,3.5,1.0,16.833905,0.0,47.5,0.0,40.76673889160156,-73.97664642333984,15.809670443566741,1425.5,1.0,2016.0,,,,,
99,19.0,2.2229726000000003,134.2,40.75220565795898,-73.98264770507812,1.7535759042729715,19.0,187.0,26.2,3.0,1.8,8.057431500000002,0.0,22.4,0.0,40.749969482421875,-73.98160858154297,13.690878479721468,586.4,1.6,2016.0,,,,,
100,17.0,3.661235,285.0,40.793418884277344,-73.97454071044922,2.984096520688962,19.0,188.0,44.0,3.0,1.0,11.6530875,0.0,23.0,0.0,40.779293060302734,-73.94446563720703,16.1,1074.0,2.0,2016.0,,,,,
101,7.0,0.694035,52.0,40.72721099853516,-73.9765853881836,563.1236207165963,19.0,189.0,22.0,4.0,1.0,4.2350875,0.0,49.0,0.0,40.73076629638672,-73.98133850097656,13.007913125059613,115.0,1.0,2016.0,,,,,
102,5.0,1.837325,135.0,40.73199844360352,-74.00508117675781,1.425942613958498,19.0,194.0,8.0,5.0,1.0,7.093312500000001,0.0,4.0,0.0,40.74089813232422,-73.99291229248047,13.517133136534063,586.0,2.0,2016.0,,,,,
103,8.666666666666666,7.112001666666667,345.0,40.748783111572266,-73.98693084716797,5.077881292707272,19.0,195.0,34.666666666666664,3.3333333333333335,1.0,20.280004166666668,0.0,30.333333333333332,0.0,40.75243886311849,-73.94237009684245,14.603533367865346,1087.6666666666667,1.3333333333333333,2016.0,,,,,
104,16.5,2.7937075,183.0,40.75591850280762,-73.97931671142578,2.469073680080602,19.0,199.0,22.5,4.5,1.0,9.48426875,0.0,35.0,0.0,40.76624298095703,-73.97771835327148,15.48979329633756,586.5,1.5,2016.0,,,,,
